time_s,recording_time_s,x_m,y_m,z_m,qx,qy,qz,qw
4.385022402,124.5441568,0.7044512827,0.08903696702,0.348811372,-0.9747155666,0.2222986926,0.01944722795,0.01160434474
4.405048609,124.564183,0.7045716532,0.08803416195,0.349178592,-0.9745452244,0.2229547782,0.01968905406,0.01284965334
4.430042505,124.5891769,0.7046909551,0.08658411076,0.3495680907,-0.9743012817,0.2238990858,0.02022899559,0.01403565138
4.455086946,124.6142213,0.7047232905,0.08494326853,0.3498706301,-0.9740290118,0.2249452865,0.02128919822,0.01462437544
4.479989052,124.6391234,0.7046600505,0.08328337794,0.3501237493,-0.9737576445,0.2259644463,0.02282298204,0.01467072995
4.500046015,124.6591804,0.7045452571,0.08196227968,0.3502873081,-0.9735413267,0.2267539995,0.02435456558,0.01437929157
4.520069361,124.6792037,0.7043829457,0.08060860121,0.350415402,-0.9733155183,0.2275575805,0.02613383538,0.01383734364
4.545026064,124.7041605,0.7041499344,0.07885098933,0.3505321404,-0.9730190363,0.2285921408,0.02851763566,0.01289699578
4.565031767,124.7241662,0.7039711424,0.07743116356,0.3505931472,-0.9727785713,0.2294248054,0.03035232876,0.01203519628
4.58505249,124.7441869,0.7038492996,0.07601976456,0.3506259142,-0.9725390622,0.2302762119,0.03184602459,0.01124586658
4.610036135,124.7691705,0.7038039848,0.07439143142,0.3506487693,-0.9722648011,0.2312960981,0.03303577273,0.0105787207
4.630038261,124.7891726,0.7038372648,0.07320896282,0.3506523146,-0.9720702404,0.2320574318,0.03350853286,0.01029438704
4.654976368,124.8141108,0.7039466817,0.07180307748,0.3506528033,-0.9718405096,0.232997619,0.03367949435,0.0101894625
4.675022364,124.8341568,0.7040588235,0.07071479469,0.3506543964,-0.9716620141,0.2337430338,0.03365787131,0.01021137944
4.70000124,124.8591356,0.7041941322,0.0693534164,0.3506578934,-0.9714363077,0.2346790708,0.03364759351,0.01025052737
4.724939108,124.8840735,0.7043256873,0.06799052196,0.350657884,-0.9712108298,0.2356110255,0.0336375888,0.01027041543
4.745034933,124.9041693,0.7044312181,0.06689083521,0.3506574292,-0.9710288062,0.2363616853,0.03362256582,0.01028272239
4.765044451,124.9241788,0.7045375805,0.06576117894,0.3506573384,-0.970840705,0.2371342127,0.03360951677,0.01030005322
4.789975405,124.9491098,0.7046760536,0.06425655195,0.3506577772,-0.9705895969,0.2381612827,0.03359431619,0.01031793607
4.815032244,124.9741666,0.704823848,0.06257106418,0.3506577881,-0.9703068032,0.2393101689,0.0335956246,0.01032882701
