time_s,x_m,y_m,z_m,qx,qy,qz,qw
46.37466740608215,0.7101557880695594,0.10318717360980849,0.3333990065776694,0.24964438869189168,-0.9682727602569472,-0.004544646492386029,0.01024144162341356
46.399670362472534,0.7111322344849306,0.10379640924528807,0.3328637559069036,0.2522047178138177,-0.9676226139920323,-0.001583571764227777,0.009836132586770376
46.41978192329407,0.7118928758332174,0.10443675407640642,0.33245736039243334,0.25415313764188874,-0.9671190735402628,0.00033773997861591355,0.009314835105160034
46.44476294517517,0.7127840040578078,0.10540795130969154,0.33193149204473,0.25644373374587925,-0.9665183762491355,0.002160642373691218,0.008612283042762342
46.46966552734375,0.7135934447957137,0.10660135589365223,0.3312635181079359,0.2586402876438504,-0.9659352649000865,0.0033497477875485786,0.007940076920734455
46.494664907455444,0.7143480799978839,0.10795918723975784,0.33052186155590074,0.2607340201992872,-0.9653748133184044,0.004021105907895729,0.007285000255347927
46.51968240737915,0.7150341214280956,0.10956058684585675,0.32980336917045155,0.2627847607222333,-0.964823059852366,0.004112910239648269,0.006611859138930966
46.54471755027771,0.7156257467052277,0.11148125311130277,0.3290607001458209,0.264838363073623,-0.9642679560459106,0.0035186399157345043,0.00596402196832208
46.564727544784546,0.7160437512720953,0.11319640086360105,0.32845060915730956,0.2664598204486371,-0.9638269722894981,0.0026203370670289635,0.005464925203885621
46.589679479599,0.7164372112680746,0.11552225543957863,0.3276319304015473,0.2684937194943661,-0.9632680623806946,0.0010816885563786362,0.0049590866720663025
46.60972046852112,0.7166370844400645,0.11750833027246822,0.3269447806050798,0.2701546936389538,-0.9628055619053896,-0.00039955471058905916,0.004661740581916281
46.63466286659241,0.7167912793942655,0.12011370322660025,0.3261284735749054,0.27225852225639063,-0.9622111044856316,-0.0024914936165249812,0.004345103927204113
46.65470051765442,0.7168584366430584,0.12227117496977569,0.3255432248357433,0.2739370712395839,-0.9617292419538442,-0.004332881723828071,0.004070910062923842
46.67473006248474,0.7168396776963396,0.12449657297354054,0.32499989832830767,0.27564311318276713,-0.9612316697469191,-0.0062981395004788054,0.003858065178749764
